id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL
4180048274,1,480116.52,19,1,ATM_INT,20150508,US,ATM_INT,5,8,20140103,689,M,Personal Plus,35,1500000,3300000,1,,,,1,,4552.41,1
552534790,1,480116.52,19,323.4,ATM_INT,20150508,US,ATM_INT,5,8,20110926,848,F,Personal Plus,36,6883855,3600000,1,,,,4,209.11,4552.41,1254.65
8739776140,0,480627.15,13,294.43,POS,20150519,US,MCI,2,19,19920701,180,F,Personal Plus,47,4000000,2000000,4,34903.35,5817.23,8682.37,3,204.06,4552.41,1224.35
1680086993,1,480709.52,19,1,ATM_INT,20150508,US,ATM_INT,5,8,19960430,697,M,Preferencial,34,9850000,1000000,1,,,,1,,4552.41,1
7280086993,1,480709.52,19,1,ATM_INT,20150508,US,ATM_INT,5,8,19960430,697,M,Preferencial,34,9850000,1000000,1,,,,1,,4552.41,1
9180086993,1,480709.52,19,1,ATM_INT,20150508,US,ATM_INT,5,8,19960430,697,M,Preferencial,34,9850000,1000000,1,,,,1,,4552.41,1
91126594019,0,480753.7,20,80.63,ATM_INT,20150515,US,ATM_INT,5,15,20130905,752,F,Personal Plus,25,1000000,0,1,,,,2,80.63,4552.41,80.63
5732906462,1,48195.91,13,472.64,ATM_INT,20150501,US,ATM_INT,5,1,20021216,85,F,Personal Plus,31,1600000,600000,1,,,,2,472.64,4552.41,945.28
9364559809,1,48195.91,0,123.61,ATM_INT,20150503,US,ATM_INT,0,3,20010115,666,F,Personal Plus,45,7600000,1400000,1,,,,3,92.53,4552.41,370.11
4432906462,1,481959.1,13,472.64,ATM_INT,20150501,US,ATM_INT,5,1,20021216,85,F,Personal Plus,31,1600000,600000,1,,,,2,472.64,4552.41,945.28
5279349191,1,481959.1,0,1,ATM_INT,20150503,US,ATM_INT,0,3,19940311,54,M,Personal Plus,50,4000000,2400000,1,,,,1,,4552.41,1
7032906462,1,481959.1,13,472.64,ATM_INT,20150501,US,ATM_INT,5,1,20021216,85,F,Personal Plus,31,1600000,600000,1,,,,2,472.64,4552.41,945.28
732906462,1,481959.1,13,472.64,ATM_INT,20150501,US,ATM_INT,5,1,20021216,85,F,Personal Plus,31,1600000,600000,1,,,,2,472.64,4552.41,945.28
3416220738,0,482285.11,15,25.02,ATM_INT,20150511,US,ATM_INT,1,11,19961013,728,M,Personal Plus,48,5000000,2000000,2,4552.41,4552.41,4552.41,2,25.02,4552.41,50.04
5679690992,0,483893.28,23,243.62,POS,20150530,US,MCI,6,30,19981216,313,M,Preferencial,39,18960002,0,3,19069.26,3178.21,4552.41,6,82.47,4552.41,2226.64
3470114246,0,483993.32,14,243.62,POS,20150506,US,MCI,3,6,19910402,325,M,Preferencial,57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
8171273137,0,484334.11,15,12.01,ATM_INT,20150501,US,ATM_INT,5,1,20020311,362,M,Personal Plus,33,2500000,600000,1,,,,4,9.77,4552.41,87.94
7579645916,0,48462.08,14,662.53,POS,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
46900570598,0,484679.82,16,659.13,ATM_INT,20150511,US,ATM_INT,1,11,20130117,37,,Emprendedor,20,15000000,0,1,,,,2,659.13,4552.41,1318.26
65900570598,0,484679.82,16,659.13,ATM_INT,20150511,US,ATM_INT,1,11,20130117,37,,Emprendedor,20,15000000,0,1,,,,2,659.13,4552.41,1318.26
1171776988,1,484679.82,23,221.58,ATM_INT,20150509,US,ATM_INT,6,9,20010810,21,M,Personal Plus,36,5200000,2000000,2,15418.15,3854.54,3854.54,3,155.58,4552.41,933.49
4479555385,1,4847052.05,6,23.31,POS,20150514,US,POS,4,14,19940823,158,M,Preferencial,43,24791430,7000000,2,4552.41,4552.41,4552.41,2,23.31,4552.41,139.87
9680429244,0,484884.24,22,24.83,ATM_INT,20150508,US,ATM_INT,5,8,19940919,588,M,Personal Plus,43,3550000,2100000,2,4552.41,4552.41,4552.41,2,24.83,4552.41,49.66
666951811,0,485424.08,14,1,POS,20150519,US,POS,2,19,20130220,716,F,Preferencial,39,17000000,3000000,3,12959.36,4319.79,4552.41,1,,4552.41,1
8832522432,0,485539.67,17,461.26,ATM_INT,20150507,US,ATM_INT,4,7,20141226,614,F,Personal,61,500000,0,1,,,,2,461.26,4552.41,461.26
10052423209,1,485563.63,22,1,ATM_INT,20150515,US,ATM_INT,5,15,20010326,40,M,Personal Plus,37,2610000,1000000,1,,,,1,,4552.41,1
139770301,1,485581.59,22,1,ATM_INT,20150504,US,ATM_INT,1,4,20000711,698,F,Personal Plus,44,1500000,950000,1,,,,1,,4552.41,1
2739770301,1,485581.59,22,1,ATM_INT,20150504,US,ATM_INT,1,4,20000711,698,F,Personal Plus,44,1500000,950000,1,,,,1,,4552.41,1
2851849259,1,485581.59,19,19.59,ATM_INT,20150502,US,ATM_INT,6,2,20031218,283,F,Personal Plus,48,5000000,2000000,1,,,,2,19.59,4552.41,19.59
9052369380,1,485581.59,20,1,ATM_INT,20150501,US,ATM_INT,5,1,20071012,574,F,Personal Plus,38,2200000,150000,1,,,,1,,4552.41,1
280019206,0,485667.07,13,733.11,POS,20150527,PA,POS,3,27,20040206,171,M,Personal Plus,37,5600000,200000,1,,,,8,163.81,1043.91,6060.9
6943578575,0,485946.49,20,461.26,ATM_INT,20150512,US,ATM_INT,2,12,20130327,432,F,Emprendedor,41,10000000,10000000,1,,,,3,148.9,4552.41,1191.19
6680228954,1,486181.34,23,23.31,ATM_INT,20150504,US,ATM_INT,1,4,20030507,46,M,Personal Plus,35,1200000,500000,1,,,,2,23.31,4552.41,46.62
8580228954,1,486181.34,23,23.31,ATM_INT,20150504,US,ATM_INT,1,4,20030507,46,M,Personal Plus,35,1200000,500000,1,,,,2,23.31,4552.41,46.62
5071266131,0,486733.17,17,13.67,ATM_INT,20150507,US,ATM_INT,4,7,20070201,4,M,Personal,32,800000,0,1,,,,5,8.67,4552.41,372.68
5371315454,0,48677.96,14,662.36,POS,20150503,US,MCI,0,3,19990521,543,M,Personal Plus,35,6117244,900000,1,,,,20,124.35,4552.41,6963.34
9371315454,0,48677.96,14,662.36,POS,20150503,US,MCI,0,3,19990521,543,M,Personal Plus,35,6117244,900000,1,,,,20,124.35,4552.41,6963.34
5452918606,1,486781.09,1,80.92,ATM_INT,20150502,US,ATM_INT,6,2,20081007,673,F,Personal Plus,29,2600000,750000,1,,,,2,80.92,4552.41,161.83
6745468208,0,487140.99,18,659.13,ATM_INT,20150512,US,ATM_INT,2,12,19940425,86,F,Personal Plus,51,2000000,1000000,1,,,,2,659.13,4552.41,2636.51
2753031247,1,48718.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,0,17,20091015,246,F,Personal Plus,30,1350000,840000,1,,,,4,67.13,904.81,402.77
4851751482,1,487182.5,22,330.51,ATM_INT,20150516,CR,ATM_INT,6,16,19981014,230,F,Personal Plus,51,7000000,6000000,1,,,,4,228.89,1482.35,915.58
9141531303,1,487182.5,22,243.62,ATM_INT,20150518,US,ATM_INT,1,18,19841220,233,F,Personal Plus,63,4000000,1000000,2,7709.08,3854.54,3854.54,4,161.32,4552.41,967.9
835250076,0,487182.5,21,1,ATM_INT,20150519,US,ATM_INT,2,19,20141114,307,F,Emprendedor,35,1500000,3000000,2,4552.41,4552.41,4552.41,1,,4552.41,1
1753911172,1,487605.69,23,733.11,ATM_INT,20150506,US,ATM_INT,3,6,20001220,84,F,Personal Plus,30,7645000,1000000,1,,,,5,387.06,4552.41,3483.56
249735257,1,487605.69,23,1,ATM_INT,20150506,US,ATM_INT,3,6,20041027,524,F,Emprendedor,50,4000000,1000000,1,,,,1,,4552.41,1
337718251,1,487605.69,19,48.19,ATM_INT,20150506,US,ATM_INT,3,6,20080202,304,M,Personal Plus,35,2450000,500000,1,,,,2,48.19,4552.41,192.76
337718251,1,487605.69,19,48.19,ATM_INT,20150506,US,ATM_INT,3,6,20080202,304,M,Personal Plus,35,2450000,500000,1,,,,2,48.19,4552.41,192.76
3763511817,1,487605.69,19,1217.57,ATM_INT,20150506,US,ATM_INT,3,6,20130220,291,F,Personal Plus,39,4000000,2000000,1,,,,2,1217.57,4552.41,2435.14
5021223068,1,487605.69,19,733.11,ATM_INT,20150506,US,ATM_INT,3,6,20080428,42,F,Preferencial,66,5100000,1480000,1,,,,5,348.63,4552.41,6275.32
7549735257,1,487605.69,23,1,ATM_INT,20150506,US,ATM_INT,3,6,20041027,524,F,Emprendedor,50,4000000,1000000,1,,,,1,,4552.41,1
7563511817,1,487605.69,19,1217.57,ATM_INT,20150506,US,ATM_INT,3,6,20130220,291,F,Personal Plus,39,4000000,2000000,1,,,,2,1217.57,4552.41,2435.14
7653911172,1,487605.69,23,733.11,ATM_INT,20150506,US,ATM_INT,3,6,20001220,84,F,Personal Plus,30,7645000,1000000,1,,,,5,387.06,4552.41,3483.56
7849735257,1,487605.69,23,1,ATM_INT,20150506,US,ATM_INT,3,6,20041027,524,F,Emprendedor,50,4000000,1000000,1,,,,1,,4552.41,1
8019076265,1,487605.69,19,304.29,ATM_INT,20150506,US,ATM_INT,3,6,19871019,43,M,Personal Plus,66,4800000,2850000,1,,,,8,157.46,4552.41,3306.61
8153911172,1,487605.69,23,733.11,ATM_INT,20150506,US,ATM_INT,3,6,20001220,84,F,Personal Plus,30,7645000,1000000,1,,,,5,387.06,4552.41,3483.56
653048807,0,487950.54,12,243.62,ATM_INT,20150507,US,ATM_INT,4,7,20051019,30,F,Emprendedor,30,60000000,400002,1,,,,3,174.4,4552.41,1046.39
91032413560,0,487950.54,19,26.45,ATM_INT,20150507,US,ATM_INT,4,7,20110517,650,F,Personal Plus,27,1300000,800000,1,,,,2,26.45,4552.41,52.89
9331970038,1,487956.63,17,1,ATM_INT,20150515,US,ATM_INT,5,15,20090923,829,F,Personal Plus,47,4000000,1000000,1,,,,1,,4552.41,1
2113510088,0,487980.59,13,294.43,ATM_INT,20150501,US,ATM_INT,5,1,20020517,814,M,Personal Plus,37,3000000,1000000,1,,,,2,294.43,4552.41,883.3
3241532482,0,487980.59,15,1,ATM_INT,20150501,US,ATM_INT,5,1,20110602,30,F,Personal,63,850000,100000,2,4552.41,4552.41,4552.41,1,,4552.41,1
5471788614,0,487980.59,18,659.13,ATM_INT,20150503,US,ATM_INT,0,3,20100430,180,M,Personal Plus,37,6500000,6000000,5,115833.16,5036.22,8351.75,2,659.13,4552.41,1318.26
82900599694,0,487980.59,19,614.04,ATM_INT,20150501,US,ATM_INT,5,1,20140404,241,,Emprendedor,20,262476029,0,1,,,,4,435.95,4552.41,1307.85
8642882215,0,487980.59,16,23.59,ATM_INT,20150502,US,ATM_INT,6,2,19960307,551,F,Personal Plus,51,1500000,1300000,1,,,,2,23.59,4552.41,23.59
8780409215,0,487980.59,16,29.8,ATM_INT,20150502,US,ATM_INT,6,2,20100805,5,M,Personal Plus,49,15800000,4000000,1,,,,5,13.19,4552.41,197.82
5918616986,0,48825.1,16,289.8,POS,20150515,US,MCI,5,15,20050421,634,M,Preferencial,34,5000000,3800000,1,,,,11,77.38,4552.41,3327.16
5241650718,0,488375.63,15,1,POS,20150504,AR,MCI,1,4,19960521,498,F,Preferencial,60,50000000,19000000,1,,,,1,,4308.01,1
6841650718,0,488375.63,15,1,POS,20150504,AR,MCI,1,4,19960521,498,F,Preferencial,60,50000000,19000000,1,,,,1,,4308.01,1
6217345769,0,48871.42,16,74.29,POS,20150503,US,MCI,0,3,20060829,844,M,Preferencial,44,18000000,4000000,1,,,,2,74.29,4552.41,297.17
6717345769,0,48871.42,16,74.29,POS,20150503,US,MCI,0,3,20060829,844,M,Preferencial,44,18000000,4000000,1,,,,2,74.29,4552.41,297.17
7452999060,1,488972.64,0,652.6,ATM_INT,20150515,US,ATM_INT,5,15,20090401,52,F,Personal Plus,30,9700000,900000,1,,,,7,279.83,4552.41,3917.61
2252863128,1,489022.56,21,1,ATM_INT,20150505,US,ATM_INT,2,5,20130624,201,F,Emprendedor,34,200000,100000,1,,,,1,,4552.41,1
5152863128,1,489022.56,21,1,ATM_INT,20150505,US,ATM_INT,2,5,20130624,201,F,Emprendedor,34,200000,100000,1,,,,1,,4552.41,1
5167039825,1,489022.56,21,304.29,ATM_INT,20150505,US,ATM_INT,2,5,20090331,178,F,Personal Plus,29,2800000,2000000,2,16703.51,8351.75,8351.75,2,304.29,4552.41,1521.46
7452863128,1,489022.56,21,1,ATM_INT,20150505,US,ATM_INT,2,5,20130624,201,F,Emprendedor,34,200000,100000,1,,,,1,,4552.41,1
1080770280,1,489180.09,20,74.29,ATM_INT,20150504,US,ATM_INT,1,4,20140627,661,M,Personal Plus,30,4500000,2500000,1,,,,4,51.5,4552.41,308.98
32900369879,1,489180.09,20,733.11,ATM_INT,20150504,US,ATM_INT,1,4,20100803,781,,Emprendedor,23,0,0,1,,,,9,384.38,4552.41,7687.64
478734639,1,489180.09,12,698.52,ATM_INT,20150501,US,ATM_INT,5,1,19950510,770,M,Personal Plus,51,4000000,3500000,1,,,,3,632.81,4552.41,5695.31
59900369879,1,489180.09,20,733.11,ATM_INT,20150504,US,ATM_INT,1,4,20100803,781,,Emprendedor,23,0,0,1,,,,9,384.38,4552.41,7687.64
91019048870,1,489180.09,19,172.21,ATM_INT,20150504,US,ATM_INT,1,4,20100713,84,M,Emprendedor,25,0,0,1,,,,3,125.84,4552.41,377.53
10017345769,0,489342.9,15,74.29,POS,20150503,US,MCI,0,3,20060829,844,M,Preferencial,44,18000000,4000000,1,,,,2,74.29,4552.41,297.17
3317345769,0,489342.9,15,74.29,POS,20150503,US,MCI,0,3,20060829,844,M,Preferencial,44,18000000,4000000,1,,,,2,74.29,4552.41,297.17
1576320791,1,490014.69,1,1217.57,ATM_INT,20150506,US,ATM_INT,3,6,20030317,304,M,Personal Plus,40,1700000,3500000,1,,,,5,414.12,4552.41,3312.96
2766952988,1,490014.69,1,304.29,ATM_INT,20150506,US,ATM_INT,3,6,20120420,60,F,Personal Plus,39,3001000,900000,1,,,,2,304.29,4552.41,1217.17
351907882,1,490014.69,1,80.92,ATM_INT,20150506,US,ATM_INT,3,6,19930315,186,F,Personal Plus,48,5315000,2500000,1,,,,2,80.92,4552.41,161.83
3666952988,1,490014.69,1,304.29,ATM_INT,20150506,US,ATM_INT,3,6,20120420,60,F,Personal Plus,39,3001000,900000,1,,,,2,304.29,4552.41,1217.17
6876320791,1,490014.69,1,1217.57,ATM_INT,20150506,US,ATM_INT,3,6,20030317,304,M,Personal Plus,40,1700000,3500000,1,,,,5,414.12,4552.41,3312.96
751907882,1,490014.69,1,80.92,ATM_INT,20150506,US,ATM_INT,3,6,19930315,186,F,Personal Plus,48,5315000,2500000,1,,,,2,80.92,4552.41,161.83
8051907882,1,490014.69,1,80.92,ATM_INT,20150506,US,ATM_INT,3,6,19930315,186,F,Personal Plus,48,5315000,2500000,1,,,,2,80.92,4552.41,161.83
2543580980,0,490291.03,21,340.09,POS,20150520,US,MCI,3,20,19941025,738,F,Preferencial,41,25000000,22000000,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33
31053768175,1,490403.58,13,659.13,ATM_INT,20150501,US,ATM_INT,5,1,20120306,392,M,Personal Plus,29,1200000,1200000,1,,,,6,474.94,4552.41,5224.36
5080210746,1,490403.58,13,221.58,ATM_INT,20150503,US,ATM_INT,0,3,20081105,203,M,Personal Plus,31,3800000,2500000,2,8892,4446,4446,6,85.66,4552.41,770.9
5920281105,1,490403.58,19,1,ATM_INT,20150502,US,ATM_INT,6,2,19810622,30,F,Personal Plus,77,1500000,1500000,1,,,,1,,4552.41,1
643797516,1,490403.58,13,1,ATM_INT,20150501,US,ATM_INT,5,1,19910330,85,M,Personal,0,0,0,1,,,,1,,4552.41,1
963797516,1,490403.58,13,1,ATM_INT,20150501,US,ATM_INT,5,1,19910330,85,M,Personal,0,0,0,1,,,,1,,4552.41,1
816878819,0,491230.48,22,671.25,POS,20150515,US,MCI,5,15,19950104,82,M,PYME,56,16768583,10655639,1,,,,9,186.09,4552.41,9490.47
1738433160,0,491292.17,0,1,POS,20150520,US,MCI,3,20,20130408,967,F,PYME,74,32000000,5000000,1,,,,1,,4552.41,1
6652886044,1,491438.56,3,80.92,ATM_INT,20150505,US,ATM_INT,2,5,20040920,674,F,Personal Plus,33,6000000,300000,1,,,,5,26.72,4552.41,801.71
9420408973,1,491438.56,3,1,ATM_INT,20150505,US,ATM_INT,2,5,19940407,634,F,Personal Plus,57,6000000,3000000,1,,,,1,,4552.41,1
2380133789,1,491603.08,5,30.2,ATM_INT,20150503,PA,ATM_INT,0,3,20030620,699,M,Preferencial,33,19000000,5700000,3,15273.33,3818.33,3854.54,3,26.76,6667.61,214.06
70315973,1,491603.08,14,659.13,ATM_INT,20150502,PA,ATM_INT,6,2,20070209,691,M,Personal Plus,54,10000000,6000000,2,7709.08,3854.54,3854.54,3,338.68,1043.91,1354.73
81315973,1,491603.08,14,659.13,ATM_INT,20150502,PA,ATM_INT,6,2,20070209,691,M,Personal Plus,54,10000000,6000000,2,7709.08,3854.54,3854.54,3,338.68,1043.91,1354.73
843868634,0,491603.08,17,470.32,ATM_INT,20150501,PA,ATM_INT,5,1,20060914,275,F,Personal Plus,35,9100000,3300000,1,,,,7,110.47,1043.91,4860.72
248678984,0,492193.99,22,659.13,POS,20150521,US,MCI,4,21,19910330,961,M,Preferencial,57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
1009771025,1,492447.78,1,652.51,ATM_INT,20150506,US,ATM_INT,3,6,20070607,69,M,Personal Plus,30,4700000,2500000,1,,,,4,257.03,4552.41,2056.24
4819176638,1,492447.78,1,1,ATM_INT,20150506,US,ATM_INT,3,6,19890321,662,M,Personal Plus,63,5000000,4000000,1,,,,1,,4552.41,1
5919176638,1,492447.78,1,1,ATM_INT,20150506,US,ATM_INT,3,6,19890321,662,M,Personal Plus,63,5000000,4000000,1,,,,1,,4552.41,1
7380426059,1,492447.78,1,23.31,ATM_INT,20150506,US,ATM_INT,3,6,20040728,661,M,Personal Plus,42,3541346,1100000,1,,,,2,23.31,4552.41,23.31
8480426059,1,492447.78,1,23.31,ATM_INT,20150506,US,ATM_INT,3,6,20040728,661,M,Personal Plus,42,3541346,1100000,1,,,,2,23.31,4552.41,23.31
9052418983,1,492447.78,1,1,ATM_INT,20150506,US,ATM_INT,3,6,19970408,662,F,Personal Plus,39,8000000,2600000,1,,,,1,,4552.41,1
5652867467,1,492646.56,14,1,ATM_INT,20150505,US,ATM_INT,2,5,20101122,304,F,Personal Plus,33,4000000,1150000,1,,,,1,,4552.41,1
5070101168,0,49305.66,0,286.84,POS,20150515,US,MCI,5,15,19920403,272,M,Emprendedor,59,8000000,8000000,3,36239.1,5177.01,8924.64,5,33.45,16916.24,1070.52
5810014752,0,493269.25,23,659.13,ATM_INT,20150516,US,ATM_INT,6,16,19990306,852,M,Personal Plus,35,4704017,1400000,1,,,,11,185.4,4552.41,3893.34
8722431501,0,494002.08,17,1,ATM_INT,20150504,US,ATM_INT,1,4,20141219,777,F,Personal Plus,59,6400000,0,1,,,,1,,4552.41,1
1379645916,0,494317.99,16,662.53,POS,20150513,US,MCI,3,13,19950317,158,M,Preferencial,41,7000000,2500000,2,9104.82,4552.41,4552.41,12,209.24,4552.41,5231.01
8638230332,0,494586.04,17,1,POS,20150514,US,POS,4,14,19930911,40,F,Preferencial,58,24000000,5000000,3,26260.83,6565.21,8578.01,1,,4552.41,1
7279691766,1,495718.5,1,1,ATM_INT,20150517,US,ATM_INT,0,17,20081127,574,M,Personal Plus,39,2200000,1000000,1,,,,1,,4552.41,1
1180417002,0,49787.08,18,23.31,POS,20150524,PA,POS,0,24,19950801,156,M,Preferencial,46,20000000,19000000,4,30840.1,3426.68,4552.41,3,21.8,1043.91,457.84
6730276867,0,49787.08,11,399.63,POS,20150524,US,POS,0,24,19881013,816,F,PYME,55,10000000,5800000,1,,,,2,399.63,4552.41,399.63
385544243,0,498733.05,23,7.94,POS,20150519,US,MCI,2,19,20090327,518,M,Preferencial,75,27000000,0,2,4552.41,4552.41,4552.41,2,7.94,4552.41,15.87
8416355013,0,498998.6,23,304.29,POS,20150519,US,MCI,2,19,19960619,874,M,Preferencial,54,51500000,19000000,3,4898.45,2449.22,3854.54,4,203.58,4552.41,610.74
4310235278,0,499333.04,18,181.91,POS,20150512,US,POS,2,12,20111027,424,M,Emprendedor,59,4000000,400000,1,,,,5,124.91,4552.41,999.27
67900109901,0,499942.88,16,156.2,ATM_INT,20150505,US,ATM_INT,2,5,20070620,337,,PYME,26,35648000,23849000,1,,,,3,42.29,4552.41,592.13
2552996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
352996783,1,500029.08,21,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
3752996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
4352996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
4952996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
5152996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
5552996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
5752996783,1,500029.08,21,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
5752996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
6352996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
7152996783,1,500029.08,21,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
7252996783,1,500029.08,21,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
8152996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
8152996783,1,500029.08,21,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
852996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
9152996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
9552996783,1,500029.08,22,659.13,POS,20150506,US,POS,3,6,20110301,299,F,Personal Plus,31,5060000,300000,1,,,,3,654.12,4552.41,5887.06
1698543791,0,500326.37,19,540.75,POS,20150519,US,MCI,2,19,19920505,850,M,Preferencial,46,58800000,4555000,1,,,,8,100.97,4552.41,5048.74
1916787159,0,500756.71,16,1165.74,POS,20150503,US,MCI,0,3,19991129,836,M,Preferencial,44,13442403,3000000,1,,,,6,219.33,4552.41,6360.55
6216787159,0,500756.71,16,1165.74,POS,20150503,US,MCI,0,3,19991129,836,M,Preferencial,44,13442403,3000000,1,,,,6,219.33,4552.41,6360.55
9079743184,0,501525.01,9,181.91,POS,20150522,US,POS,5,22,20090818,57,M,Personal Plus,38,5300000,2300000,1,,,,4,146.88,4552.41,1468.76
839673896,0,50214.09,18,659.13,POS,20150528,PA,POS,4,28,20000510,662,F,Personal Plus,38,7400000,1300000,3,24219.26,1009.14,1043.91,6,252.89,1043.91,4804.82
31037607126,0,503053.6,17,243.62,ATM_INT,20150525,US,ATM_INT,1,25,20070821,2,M,Emprendedor,24,1500000,2000000,1,,,,3,89.22,4552.41,535.3
2642977416,0,503474.06,12,279.77,POS,20150501,US,POS,5,1,19920914,274,F,Personal Plus,56,4553000,1800000,1,,,,3,99.48,4552.41,298.45
4142977416,0,503474.06,12,279.77,POS,20150501,US,POS,5,1,19920914,274,F,Personal Plus,56,4553000,1800000,1,,,,3,99.48,4552.41,298.45
6442108697,0,503513.01,18,178.36,POS,20150519,US,MCI,2,19,19980420,73,F,Preferencial,41,9028495,1000000,1,,,,4,64.64,4552.41,517.11
1216787159,0,504359.8,10,1165.74,POS,20150503,US,MCI,0,3,19991129,836,M,Preferencial,44,13442403,3000000,1,,,,6,219.33,4552.41,6360.55
616787159,0,504359.8,10,1165.74,POS,20150503,US,MCI,0,3,19991129,836,M,Preferencial,44,13442403,3000000,1,,,,6,219.33,4552.41,6360.55
6643542589,0,505319.07,18,659.13,POS,20150501,US,MCI,5,1,19941221,498,F,Preferencial,46,19405161,4000000,1,,,,3,85.77,4552.41,1715.37
6843542589,0,505319.07,18,659.13,POS,20150501,US,MCI,5,1,19941221,498,F,Preferencial,46,19405161,4000000,1,,,,3,85.77,4552.41,1715.37
7352403292,0,505819.01,16,221.58,POS,20150524,US,POS,0,24,20030303,304,F,Personal Plus,39,7000000,5000000,1,,,,2,221.58,4552.41,443.16
936454887,0,50585.05,13,626.82,POS,20150517,US,POS,0,17,20050426,487,F,Personal Plus,34,4580000,1000000,3,10076.05,3358.68,4552.41,2,626.82,4552.41,1253.63
4731263658,0,505880.67,23,304.29,ATM_INT,20150520,US,ATM_INT,3,20,20021219,736,F,Personal Plus,61,1456915,600000,1,,,,3,258.61,4552.41,1034.45
8766951811,0,506356.08,16,1,POS,20150519,US,POS,2,19,20130220,716,F,Preferencial,39,17000000,3000000,3,12959.36,4319.79,4552.41,1,,4552.41,1
293383540,0,506698.04,18,1,POS,20150512,US,POS,2,12,20050422,10,M,Emprendedor,34,14000000,1300000,2,9104.82,4552.41,4552.41,1,,4552.41,1
9712539288,0,506866.81,18,698.52,POS,20150506,US,MCI,3,6,19860206,961,M,Preferencial,60,20677872,500000,2,18209.64,4552.41,4552.41,3,692.96,4552.41,9008.48
6791430124,0,507124.17,22,1,ATM_INT,20150520,US,ATM_INT,3,20,20081121,206,M,Personal Plus,48,2300000,500000,1,,,,1,,4552.41,1
8243221265,0,507124.17,5,1,ATM_INT,20150520,US,ATM_INT,3,20,19980722,319,F,Personal Plus,36,1877000,0,1,,,,1,,4552.41,1
2714236421,0,507841.06,15,782.14,POS,20150515,US,POS,5,15,19970529,749,M,Personal Plus,54,22000000,14300000,3,52348.76,7478.39,17020.18,8,151.82,4552.41,10931.34
8452512413,0,50808.03,8,36.05,POS,20150522,AR,POS,5,22,20140203,762,F,Preferencial,37,17686000,3000000,4,13940.94,2323.49,4308.01,4,32.23,4308.01,709.01
1339788903,1,508459.04,11,1,POS,20150522,US,POS,5,22,19940701,30,F,Personal Plus,44,3500000,2000000,4,55037.35,6879.67,13535.35,1,,4552.41,1
